"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"MIKE.DUCO","2007-2017","FLA/VAN","R",18,142.67,0,2,2,2,0.84,0.84,-1.39,-0.58,96,146,-50,39.67,-10.11,4,7,-3,36.36,-16.41,4.12,5.52,-1.4,42.74,-7.39,13,7,-6,17,7.15,0.97,0.41,0,98.71,39.73,13.62,28.12,46.54,28.52,48.75
"MIKE.FISHER","2007-2017","OTT/NSH","C",703,13084.74,184,207,391,314,1.79,1.44,391.44,1.79,11886,11840,46,50.1,0.3,658,631,27,51.05,2.1,595.26,545.88,49.38,52.16,1.6,196,151,-45,2628,12.05,157.64,0.72,12.05,99.98,49.61,30.69,Inf,53.09,Inf,49.72
"MIKE.GREEN","2007-2017","WSH/DET","D",629,14494.94,131,282,413,285,1.71,1.18,501.68,2.08,15852,11468,4384,58.02,11.06,880,542,338,61.88,17.33,788.05,565.89,222.16,58.2,12.59,215,165,-50,3213,13.3,98.33,0.41,8.53,102.03,63.12,37.94,Inf,55.72,Inf,46.16
"MIKE.GRIER","2007-2017","S.J/BUF","R",82,1236.19,14,14,28,23,1.36,1.12,39.47,1.92,992,1156,-164,46.18,-12.28,38,53,-15,41.76,-18.54,44.4,57.05,-12.65,43.77,-18.01,10,32,22,224,10.87,12.27,0.6,9.59,97.97,38.94,24.98,30.49,48.95,31.97,55.66
"MIKE.HALMO","2007-2017","NYI","L",20,189.83,1,0,1,1,0.32,0.32,3.65,1.15,162,144,18,52.94,2.7,1,3,-2,25,-22.52,6.72,6.73,-0.01,49.96,-1.32,8,9,1,43,13.59,2.65,0.84,4,97.44,60.58,16.08,26.66,49.78,27.86,48.75
"MIKE.HOFFMAN","2007-2017","OTT","C",260,4195.58,85,88,173,144,2.47,2.06,192.79,2.76,4571,3427,1144,57.15,10.18,252,153,99,62.22,18.35,213.57,165.27,48.3,56.37,9.99,38,41,3,1383,19.78,61.48,0.88,11.61,102.51,65.82,26.54,34.91,54.28,30.92,44.9
"MIKE.IGGULDEN","2007-2017","S.J/NYI","C",12,140.04,1,4,5,4,2.14,1.71,4.24,1.82,136,127,9,51.71,5.01,7,10,-3,41.18,-6.97,4.91,6.17,-1.26,44.31,-5.31,2,0,-2,33,14.14,1.37,0.59,5.88,97.59,43.96,19.75,30.12,47.32,29.48,48.89
"MIKE.JOHNSON","2007-2017","STL","R",21,273.47,2,3,5,4,1.1,0.88,0.69,0.15,146,250,-104,36.87,-11.6,6,10,-4,37.5,-16.94,5.56,12.24,-6.68,31.24,-21.63,4,2,-2,32,7.02,1.34,0.29,9.52,100.6,42.74,21.7,30.94,43.18,32.54,56.74
"MIKE.KNUBLE","2007-2017","PHI/WSH","R",336,5534.1,92,78,170,140,1.84,1.52,169.08,1.83,5485,4999,486,52.32,3.69,290,209,81,58.12,6.79,267.15,231.13,36.02,53.61,4.84,104,48,-56,1097,11.89,81.47,0.88,13.98,102.09,56.65,27.32,Inf,52.93,Inf,48.72
"MIKE.KOMISAREK","2007-2017","TOR/CAR","D",173,2555.68,2,18,20,11,0.47,0.26,20.47,0.48,2137,2618,-481,44.94,-6.28,89,152,-63,36.93,-14.15,86.93,116.85,-29.92,42.66,-7.94,52,32,-20,350,8.22,5.33,0.13,1.6,97.24,41.6,24.76,28.14,46.74,30.66,53.33
"MIKE.LUNDIN","2007-2017","T.B/MIN/OTT","D",252,4530.64,4,31,35,15,0.46,0.2,27.75,0.37,3339,4592,-1253,42.1,-9.58,148,220,-72,40.22,-9.93,149.95,199.55,-49.6,42.9,-11.04,27,27,0,410,5.43,7.72,0.1,2.52,98.97,38.36,29.8,29.05,46.23,31.72,53.8
"MIKE.MODANO","2007-2017","DAL/DET","C",184,2915.5,35,61,96,71,1.98,1.46,102.02,2.1,3044,2307,737,56.89,7.89,147,134,13,52.31,5.75,146.86,113.56,33.3,56.39,7.94,39,45,6,731,15.04,33.01,0.68,8.6,98.32,58.75,26.03,Inf,55.89,Inf,45.93
"MIKE.MOORE","2007-2017","S.J","D",6,60.67,1,0,1,1,0.99,0.99,0.67,0.66,54,59,-5,47.79,-9.43,4,5,-1,44.44,-1.71,2.2,3.55,-1.35,38.26,-19.31,2,1,-1,8,7.91,0.15,0.15,20,97.01,52.5,17.33,26.66,50.91,28.6,50.66
"MIKE.MOTTAU","2007-2017","N.J/NYI/BOS/FLA","D",298,5749.66,7,45,52,26,0.54,0.27,64.13,0.67,4760,4901,-141,49.27,-3.35,206,233,-27,46.92,-5.62,222.95,226.29,-3.34,49.63,-4.4,68,45,-23,537,5.6,14.43,0.15,2.72,99.24,46.77,31.84,29.58,50.51,Inf,51.12
"MIKE.REILLY","2007-2017","MIN","D",46,560.89,2,6,8,4,0.86,0.43,7.67,0.82,568,505,63,52.94,5.69,23,22,1,51.11,-3.53,26.34,19.85,6.49,57.03,5.58,5,3,-2,98,10.48,2.14,0.23,4.35,99.11,67.92,20.56,28.63,52.81,29.09,45.64
"MIKE.RIBEIRO","2007-2017","DAL/WSH/ARI/NSH","C",717,13508.03,160,417,577,401,2.56,1.78,520.71,2.31,14603,10538,4065,58.08,11.22,813,553,260,59.52,14.08,722.69,513.27,209.42,58.47,13.32,174,186,12,1867,8.29,120.8,0.54,14.44,101.13,69.52,31.03,Inf,55.96,Inf,44.98
"MIKE.RICHARDS","2007-2017","PHI/L.A/WSH","C",611,11242.07,159,260,419,330,2.24,1.76,427.37,2.28,11100,9908,1192,52.84,1.92,600,494,106,54.84,3.19,604.86,507.04,97.82,54.4,3.84,179,244,65,2730,14.57,160.9,0.86,11.48,100.91,50.26,30.29,Inf,53.74,Inf,49.49
"MIKE.RUPP","2007-2017","NYR/MIN","C",113,813.75,5,5,10,8,0.74,0.59,3.15,0.23,525,678,-153,43.64,-6.64,16,18,-2,47.06,-3.15,22.27,27.09,-4.82,45.12,-8.66,45,31,-14,109,8.04,4.84,0.36,7.58,100.36,37.86,12.29,27.31,48.24,27.76,49.12
"MIKE.SANTORELLI","2007-2017","NSH/FLA/WPG/VAN/TOR/ANA","C",406,5628.26,64,74,138,100,1.47,1.07,146.83,1.57,5304,5099,205,50.99,0.9,213,241,-28,46.92,-2.28,229.55,229.73,-0.18,49.98,0.25,42,48,6,1196,12.75,68.06,0.73,9.03,98.85,53.11,23.1,31.14,51.8,30.15,49.01
"MIKE.SILLINGER","2007-2017","NYI","C",7,98.95,2,0,2,2,1.21,1.21,1.21,0.73,91,106,-15,46.19,0.37,4,8,-4,33.33,-2.56,4.43,5.82,-1.39,43.22,-1.11,0,1,1,24,14.55,1.9,1.15,14.29,92.95,45.65,23.71,32.98,48.73,30.74,49.13
"MIKE.SISLO","2007-2017","N.J","R",42,469.73,3,2,5,4,0.64,0.51,6.73,0.86,340,383,-43,47.03,-0.55,7,11,-4,38.89,-8.01,12.45,15.21,-2.76,45.01,-1.86,4,2,-2,102,13.03,4.48,0.57,4.84,98.35,48.97,18.95,29.31,49.22,29.46,50.41
"MIKE.VAN RYN","2007-2017","FLA/TOR","D",47,886.05,3,10,13,9,0.88,0.61,13.14,0.89,791,843,-52,48.41,-1.97,41,40,1,50.62,5.62,39.91,40.41,-0.5,49.69,0.12,14,2,-12,126,8.53,4.76,0.32,4.35,100.54,52.29,31.2,30.24,50.84,32.43,51.38
"MIKE.WEAVER","2007-2017","VAN/STL/FLA/MTL","D",484,8765.48,5,59,64,23,0.44,0.16,87.22,0.6,6484,8927,-2443,42.07,-10.17,275,416,-141,39.8,-11.31,274.22,427.79,-153.57,39.06,-14.05,75,90,15,696,4.76,12.2,0.08,1.75,99.17,31.67,30,29.44,44.99,32.71,56.28
"MIKE.WEBER","2007-2017","BUF/WSH","D",351,6161.11,9,36,45,20,0.44,0.19,5.4,0.05,4391,6552,-2161,40.13,-7.46,176,287,-111,38.01,-8.91,183.24,282.53,-99.29,39.34,-8.67,166,68,-98,653,6.36,11.6,0.11,3.33,98.69,39.44,29.17,Inf,42.91,Inf,54.12
"MIKHAIL.GRABOVSKI","2007-2017","MTL/TOR/WSH/NYI","C",530,8583.25,124,171,295,231,2.06,1.61,326.94,2.29,9366,7456,1910,55.68,8.2,446,349,97,56.1,9.79,426.78,337.27,89.51,55.86,8.15,112,146,34,1920,13.42,108.72,0.76,12.49,100.53,56.5,26.73,32.27,51.87,Inf,46.63
"MIKHAIL.GRIGORENKO","2007-2017","BUF/COL","C",217,2879.25,22,41,63,47,1.31,0.98,36.12,0.75,2395,2743,-348,46.61,1.64,110,129,-19,46.03,6,107.51,126.45,-18.94,45.95,2.3,15,9,-6,435,9.06,21.45,0.45,8.66,99.54,54.11,22.39,31.2,48.37,30.25,48.49
"MIKKEL.BOEDKER","2007-2017","ARI/COL/S.J","L",542,8537.11,94,157,251,175,1.76,1.23,220.95,1.55,8237,7479,758,52.41,4.45,385,349,36,52.45,5.63,374.87,348.72,26.15,51.81,4.84,46,118,72,1570,11.03,87.19,0.61,10.96,100.36,60.49,26.13,Inf,53.5,Inf,46.86
"MIKKO.KOIVU","2007-2017","MIN","C",695,14140.85,153,382,535,350,2.27,1.49,539.99,2.29,13719,11395,2324,54.63,8.69,782,580,202,57.42,10.9,710.16,530.08,180.08,57.26,9.91,192,147,-45,2950,12.52,152.97,0.65,9.13,101.17,52.79,33.42,Inf,50.44,Inf,48.6
"MIKKO.RANTANEN","2007-2017","COL","R",84,1433.69,20,18,38,30,1.59,1.26,29.3,1.23,1517,1307,210,53.72,8.03,69,83,-14,45.39,13.24,73.23,73.6,-0.37,49.87,7.91,11,21,10,255,10.67,15.61,0.65,14.39,97.26,59.8,28.42,34.3,55.02,31.51,44.73
"MILAN.HEJDUK","2007-2017","COL","R",396,7220.04,119,142,261,203,2.17,1.69,242.69,2.02,7070,6001,1069,54.09,9.26,393,318,75,55.27,13.19,371.55,280.64,90.91,56.97,12.8,48,57,9,1518,12.61,93,0.77,12.53,99.87,61.89,30,Inf,53.46,Inf,46.04
"MILAN.JURCINA","2007-2017","WSH/CBJ/NYI","D",308,5337.24,12,45,57,35,0.64,0.39,81.54,0.92,4636,5146,-510,47.39,-4.78,195,275,-80,41.49,-12.48,205.41,249.24,-43.83,45.18,-7.79,90,14,-76,863,9.7,19.81,0.22,2.97,97.87,46.02,28.67,29.03,49.32,31.18,52.73
"MILAN.LUCIC","2007-2017","BOS/L.A/EDM","L",728,11688.84,182,261,443,339,2.27,1.74,488.37,2.51,12973,9304,3669,58.23,8.43,682,401,281,62.97,11.82,582.4,442.12,140.28,56.85,8.91,268,191,-77,2361,12.12,145.92,0.75,14.6,102.57,62.44,26.69,Inf,55.36,Inf,45.84
"MILAN.MICHALEK","2007-2017","S.J/OTT/TOR","R/L/R/L",585,10486.63,163,179,342,269,1.96,1.54,383.55,2.19,10516,9047,1469,53.75,3.03,581,470,111,55.28,7.84,554.48,449.32,105.16,55.24,6.02,136,158,22,2332,13.34,171.05,0.98,11.85,101.13,59.6,29.48,Inf,54.89,Inf,48.51
"MILES.WOOD","2007-2017","N.J","L",61,784.25,8,8,16,13,1.22,0.99,8.97,0.69,624,716,-92,46.57,0.06,26,36,-10,41.94,-1.22,33.4,33.45,-0.05,49.96,4.33,24,24,0,168,12.85,12.04,0.92,7.55,98.04,55.08,21.51,31.34,52.91,29.74,46.49
"MIRCO.MUELLER","2007-2017","S.J","D",54,816.46,2,4,6,3,0.44,0.22,9.13,0.67,754,770,-16,49.48,-2.9,22,33,-11,40,-15.19,31.32,32.72,-1.4,48.91,-6.41,7,10,3,94,6.91,1.4,0.1,4.88,97.32,48.8,25.25,27.99,50.89,29.61,50.64
"MIROSLAV.SATAN","2007-2017","NYI/PIT/BOS","R",182,3072.08,42,47,89,74,1.74,1.45,97.65,1.91,3124,2420,704,56.35,10.13,148,107,41,58.04,14.56,154.66,111.05,43.61,58.21,12.07,38,35,-3,686,13.4,38.78,0.76,12.07,101.1,60.98,27.93,Inf,54.94,Inf,45.4
"MITCHELL.FRITZ","2007-2017","NYI","L",20,53.66,0,0,0,0,0,0,-2.19,-2.45,39,57,-18,40.62,-2.87,0,5,-5,0,-39.25,2.22,2.41,-0.19,47.95,6.75,12,8,-4,4,4.47,0.31,0.35,0,84.38,77.78,4.77,28.09,44.24,27.44,48.78
"MITCH.MARNER","2007-2017","TOR","C",77,1294.38,19,42,61,43,2.83,1.99,57.39,2.66,1478,1159,319,56.05,8.15,85,58,27,59.44,11.09,82.08,57.92,24.16,58.63,10.22,17,18,1,321,14.88,19.02,0.88,10.98,102.09,63.64,27.77,32.55,57.45,30.55,45.32
"MORGAN.RIELLY","2007-2017","TOR","D",312,6524.07,25,90,115,66,1.06,0.61,114.84,1.06,6439,6537,-98,49.62,2.04,288,355,-67,44.79,-3.04,308.36,326.54,-18.18,48.57,0.93,36,38,2,1301,11.96,31.8,0.29,4.3,98.82,48.84,34.44,30.8,49.61,31.35,49.85
"NAIL.YAKUPOV","2007-2017","EDM/STL","R",292,4130.45,53,67,120,93,1.74,1.35,100.6,1.46,3849,3683,166,51.1,4.76,176,216,-40,44.9,0.24,179.83,174.95,4.88,50.69,5.18,53,71,18,1004,14.58,51.29,0.75,9.53,97.54,64.53,23.55,31.78,52.68,29.81,45.81
"NATE.GUENIN","2007-2017","CBJ/ANA/COL","D",191,3044.81,5,20,25,10,0.49,0.2,4.76,0.09,2036,3466,-1430,37,-10.43,112,145,-33,43.58,-10.39,88.33,166.14,-77.81,34.71,-13.88,33,16,-17,232,4.57,3.83,0.08,4.67,102.07,40.83,26.66,28.88,42.35,Inf,55.34
"NATE.PROSSER","2007-2017","MIN","D",282,3948.59,7,28,35,17,0.53,0.26,24.84,0.38,2936,3996,-1060,42.35,-8.14,131,169,-38,43.67,-8.96,115.68,161.69,-46.01,41.71,-13.27,75,38,-37,355,5.39,6.22,0.09,4.67,99.69,35.28,23.48,28.07,45.21,30.7,53.54
"NATE.SCHMIDT","2007-2017","WSH","D",200,3313.43,8,34,42,23,0.76,0.42,72.06,1.3,3043,3032,11,50.09,-0.76,139,118,21,54.09,-1.8,125.31,126.8,-1.49,49.7,-1.92,20,31,11,486,8.8,11.14,0.2,3.64,101.35,55.56,27.58,Inf,49.36,Inf,51
"NATE.THOMPSON","2007-2017","NYI/T.B/ANA","C",545,7292.34,48,61,109,86,0.9,0.71,100.32,0.83,5062,7852,-2790,39.2,-12.35,184,387,-203,32.22,-21.38,221.1,355.76,-134.66,38.33,-15.59,103,84,-19,1108,9.12,65.38,0.54,7.24,96.69,29.91,22.27,29.84,44.43,32.55,56.24
"NATHAN.BEAULIEU","2007-2017","MTL","D",225,3880.6,7,52,59,35,0.91,0.54,76.1,1.18,3717,3522,195,51.35,1.3,170,133,37,56.11,5.42,164.41,151,13.41,52.13,2.34,46,37,-9,587,9.08,12.69,0.2,2.54,101.48,51.75,28.69,28.5,52.74,29.68,48.46
"NATHAN.GERBE","2007-2017","BUF/CAR","C",394,5785.21,58,80,138,105,1.43,1.09,178.69,1.85,5496,4935,561,52.69,2.94,211,211,0,50,2.02,247.51,231.34,16.17,51.69,3.01,86,118,32,1562,16.2,74.28,0.77,6.08,99.11,52.87,24.39,Inf,51.67,30.54,49.12
"NATHAN.GUENIN","2007-2017","PHI/PIT","D",5,60.36,0,0,0,0,0,0,-0.82,-0.82,50,75,-25,40,-8.04,2,2,0,50,10,2.05,3.19,-1.14,39.12,-4.23,1,1,0,6,5.96,0.09,0.09,0,104.4,48.48,20.27,26.36,48.39,28.04,49.35
"NATHAN.HORTON","2007-2017","FLA/BOS/CBJ","C/C/R/R",418,7407.16,129,158,287,219,2.32,1.77,298.28,2.42,8210,6210,2000,56.93,11.03,463,313,150,59.66,10.44,374.19,295.84,78.35,55.85,10.12,140,110,-30,1723,13.96,95.1,0.77,13.72,101.83,62.36,29.28,Inf,54.18,Inf,45.73
"NATHAN.MACKINNON","2007-2017","COL","C",300,5507,75,131,206,152,2.24,1.66,211.31,2.3,5716,5096,620,52.87,9.64,310,256,54,54.77,12.5,283.46,255.98,27.48,52.55,11.25,45,103,58,1553,16.92,81.89,0.89,8.14,100.39,58.88,30.28,34.64,50.69,31.9,46.74
"NATHAN.MCIVER","2007-2017","VAN/ANA","D",35,347.02,0,1,1,1,0.17,0.17,0.6,0.1,231,267,-36,46.39,-1.35,4,12,-8,25,-25.64,8.92,10.46,-1.54,46.03,-0.4,22,18,-4,26,4.5,0.7,0.12,0,94.31,50.8,16.75,28.64,48.32,29.05,50.65
"NATHAN.OYSTRICK","2007-2017","ATL/ANA/STL","D",65,975.72,5,9,14,9,0.86,0.55,16.59,1.02,862,828,34,51.01,4.9,44,48,-4,47.83,2.05,41.09,43.2,-2.11,48.75,3.12,22,15,-7,126,7.75,3.03,0.19,9.09,99.09,49.46,24.88,28.75,47.44,29.93,49.79
"NATHAN.PAETSCH","2007-2017","BUF/CBJ","D",102,1297.56,5,12,17,11,0.79,0.51,22.08,1.02,1158,1005,153,53.54,4.78,55,44,11,55.56,5.01,56.6,41.81,14.79,57.51,8.23,25,16,-9,156,7.21,4.85,0.22,5.81,100.04,59.02,21.16,Inf,52.1,Inf,47.31
"NATHAN.SMITH","2007-2017","PIT/MIN","C",22,170.38,0,0,0,0,0,0,-4.29,-1.51,72,200,-128,26.47,-22.7,1,9,-8,10,-45.56,2.06,7.42,-5.36,21.73,-31.03,4,3,-1,19,6.69,0.51,0.18,0,94.51,37.78,13.57,28.24,42.14,30.28,52.82
"NAZEM.KADRI","2007-2017","TOR","C",408,6932.48,113,145,258,206,2.23,1.78,265.39,2.3,7531,6281,1250,54.53,9.25,376,302,74,55.46,10.43,379.49,291.53,87.96,56.55,11.97,131,230,99,1910,16.53,107.52,0.93,11.24,100.96,55.1,28.03,Inf,52.32,Inf,45.83
